Data,startTyg,startM,Al. Jerozolimskie - suma,Al. Jerozolimskie płd.,Al. Jerozolimskie płn.,Al. USA - suma,Al. USA płd.,Al. USA płn.,Banacha,Bazyliańska,Belwederska,Dworzec Wileński (al. Solidarności),Dworzec Wileński (Targowa),Marsa,Marszałkowska,NSR Most Gdański - suma,NSR Most Gdański ciąg pieszo-rowerowy,NSR Most Gdański ścieżka rowerowa,NSR Solec - suma,NSR Solec ciąg pieszo-rowerowy,NSR Solec ścieżka rowerowa,Praska ścieżka rekreacyjna,Świętokrzyska/Emilii Plater - suma,Świętokrzyska/Emilii Plater płd.,Świętokrzyska/Emilii Plater płn.,Wybrzeże Helskie,Wysockiego,Żwirki i Wigury/Trojdena - suma,Żwirki i Wigury/Trojdena wsch.,Żwirki i Wigury/Trojdena zach.,temp_min,temp_avg,temp_max,deszcz,snieg,dzien_tygodnia
2017-01-30,2017-01-30,2017-01-01,,,,90.0,75.0,15.0,386.0,18.0,129.0,165.0,130.0,,165.0,210.0,24.0,186.0,175.0,15.0,160.0,0.0,555.0,256.0,299.0,187.0,49.0,232.0,198.0,34.0,-5.8,-2.9,1.7,0.0,0.0,0
2017-01-31,2017-01-30,2017-01-01,,,,87.0,61.0,26.0,459.0,11.0,160.0,155.0,129.0,,163.0,212.0,35.0,177.0,182.0,29.0,153.0,6.0,578.0,257.0,321.0,192.0,58.0,241.0,212.0,29.0,-6.4,-3.6,0.3,0.0,0.0,1
2017-02-01,2017-01-30,2017-02-01,,,,87.0,66.0,21.0,416.0,11.0,149.0,130.0,123.0,,163.0,192.0,28.0,164.0,152.0,18.0,134.0,5.0,597.0,270.0,327.0,183.0,50.0,236.0,195.0,41.0,-7.3,-3.5,-0.1,0.0,0.0,2
2017-02-02,2017-01-30,2017-02-01,,,,59.0,52.0,7.0,353.0,6.0,122.0,139.0,76.0,,133.0,134.0,28.0,106.0,113.0,17.0,96.0,7.0,482.0,202.0,280.0,156.0,54.0,167.0,142.0,25.0,-5.4,-1.0,0.9,0.0,0.9,3
2017-02-03,2017-01-30,2017-02-01,,,,45.0,43.0,2.0,345.0,4.0,117.0,127.0,96.0,,139.0,130.0,32.0,98.0,116.0,13.0,103.0,3.0,474.0,224.0,250.0,148.0,48.0,199.0,172.0,27.0,-1.4,-0.2,1.1,0.0,0.0,4
2017-02-04,2017-01-30,2017-02-01,,,,42.0,41.0,1.0,137.0,5.0,65.0,71.0,70.0,,68.0,124.0,27.0,97.0,84.0,16.0,68.0,11.0,197.0,74.0,123.0,89.0,32.0,84.0,74.0,10.0,-3.5,-2.8,0.0,0.0,0.0,5
2017-02-05,2017-01-30,2017-02-01,,,,32.0,29.0,3.0,96.0,1.0,37.0,42.0,50.0,,41.0,91.0,24.0,67.0,68.0,25.0,43.0,14.0,133.0,79.0,54.0,90.0,18.0,30.0,25.0,5.0,-4.2,-3.7,-3.0,0.0,0.0,6
2017-02-06,2017-02-06,2017-02-01,,,,49.0,45.0,4.0,371.0,13.0,117.0,130.0,76.0,,128.0,158.0,23.0,135.0,106.0,12.0,94.0,6.0,478.0,222.0,256.0,163.0,50.0,198.0,174.0,24.0,-3.7,-2.8,-1.9,0.0,0.0,0
2017-02-07,2017-02-06,2017-02-01,,,,53.0,43.0,10.0,306.0,2.0,92.0,104.0,76.0,,106.0,105.0,24.0,81.0,83.0,12.0,71.0,7.0,386.0,172.0,214.0,131.0,40.0,172.0,163.0,9.0,-8.3,-6.4,-2.8,0.0,0.6,1
2017-02-08,2017-02-06,2017-02-01,,,,45.0,44.0,1.0,239.0,2.0,76.0,91.0,32.0,,96.0,95.0,30.0,65.0,69.0,13.0,56.0,5.0,332.0,157.0,175.0,107.0,39.0,110.0,110.0,0.0,-9.6,-8.9,-8.0,0.0,0.0,2
2017-02-09,2017-02-06,2017-02-01,,,,42.0,39.0,3.0,279.0,2.0,80.0,94.0,38.0,,118.0,103.0,22.0,81.0,66.0,7.0,59.0,10.0,361.0,163.0,198.0,120.0,28.0,128.0,125.0,3.0,-9.4,-7.2,-6.2,0.0,0.0,3
2017-02-10,2017-02-06,2017-02-01,,,,49.0,46.0,3.0,287.0,0.0,104.0,94.0,37.0,,127.0,121.0,27.0,94.0,78.0,8.0,70.0,9.0,418.0,194.0,224.0,117.0,34.0,121.0,120.0,1.0,-8.8,-6.0,-1.3,0.0,0.0,4
2017-02-11,2017-02-06,2017-02-01,,,,34.0,31.0,3.0,77.0,0.0,42.0,46.0,33.0,,56.0,90.0,25.0,65.0,65.0,17.0,48.0,23.0,136.0,67.0,69.0,69.0,23.0,35.0,33.0,2.0,-10.9,-7.7,-4.3,0.0,0.0,5
2017-02-12,2017-02-06,2017-02-01,,,,19.0,19.0,0.0,64.0,0.0,38.0,42.0,29.0,,37.0,57.0,10.0,47.0,41.0,13.0,28.0,15.0,93.0,32.0,61.0,52.0,20.0,30.0,30.0,0.0,-7.8,-6.2,-4.8,0.0,0.0,6
2017-02-13,2017-02-13,2017-02-01,,,,42.0,42.0,0.0,262.0,1.0,88.0,121.0,79.0,,122.0,127.0,17.0,110.0,77.0,9.0,68.0,13.0,441.0,198.0,243.0,125.0,46.0,126.0,124.0,2.0,-8.0,-7.0,-4.2,0.0,0.0,0
2017-02-14,2017-02-13,2017-02-01,,,,45.0,41.0,4.0,329.0,1.0,111.0,119.0,70.0,,133.0,164.0,41.0,123.0,107.0,17.0,90.0,9.0,489.0,227.0,262.0,131.0,42.0,138.0,130.0,8.0,-9.2,-5.2,-1.4,0.0,0.0,1
2017-02-15,2017-02-13,2017-02-01,,,,55.0,48.0,7.0,360.0,2.0,137.0,117.0,83.0,,168.0,141.0,31.0,110.0,130.0,20.0,110.0,14.0,499.0,237.0,262.0,160.0,50.0,171.0,143.0,28.0,-7.0,-2.7,2.9,0.0,0.0,2
2017-02-16,2017-02-13,2017-02-01,,,,80.0,65.0,15.0,329.0,1.0,132.0,135.0,140.0,,171.0,210.0,58.0,152.0,149.0,31.0,118.0,10.0,567.0,257.0,310.0,176.0,51.0,196.0,151.0,45.0,-6.4,0.6,9.1,0.0,0.0,3
2017-02-17,2017-02-13,2017-02-01,,,,34.0,24.0,10.0,184.0,1.0,75.0,97.0,73.0,,99.0,79.0,19.0,60.0,63.0,7.0,56.0,0.0,354.0,167.0,187.0,79.0,37.0,117.0,99.0,18.0,-2.9,1.2,3.1,4.7,0.0,4
2017-02-18,2017-02-13,2017-02-01,,,,70.0,47.0,23.0,127.0,1.0,69.0,52.0,88.0,,58.0,143.0,60.0,83.0,78.0,17.0,61.0,1.0,216.0,94.0,122.0,90.0,28.0,88.0,66.0,22.0,1.4,1.9,2.4,0.0,0.0,5
2017-02-19,2017-02-13,2017-02-01,,,,75.0,56.0,19.0,106.0,2.0,72.0,82.0,68.0,,98.0,239.0,93.0,146.0,147.0,61.0,86.0,6.0,202.0,86.0,116.0,129.0,44.0,68.0,55.0,13.0,1.4,1.9,3.7,0.0,0.0,6
2017-02-20,2017-02-20,2017-02-01,,,,91.0,65.0,26.0,342.0,13.0,128.0,147.0,92.0,,188.0,206.0,59.0,147.0,162.0,24.0,138.0,1.0,587.0,265.0,322.0,196.0,60.0,206.0,164.0,42.0,-0.4,3.3,5.8,5.6,0.0,0
2017-02-21,2017-02-20,2017-02-01,,,,110.0,78.0,32.0,418.0,24.0,160.0,157.0,111.0,,214.0,210.0,86.0,124.0,173.0,51.0,122.0,7.0,624.0,292.0,332.0,185.0,54.0,265.0,203.0,62.0,4.1,6.0,7.5,0.0,0.0,1
2017-02-22,2017-02-20,2017-02-01,,,,79.0,60.0,19.0,342.0,18.0,114.0,123.0,90.0,,156.0,162.0,67.0,95.0,126.0,21.0,105.0,1.0,475.0,239.0,236.0,161.0,45.0,218.0,168.0,50.0,1.9,5.1,8.8,8.5,0.0,2
2017-02-23,2017-02-20,2017-02-01,,,,108.0,77.0,31.0,386.0,13.0,160.0,150.0,119.0,,206.0,201.0,76.0,125.0,142.0,40.0,102.0,5.0,595.0,269.0,326.0,184.0,59.0,244.0,183.0,61.0,2.7,5.1,8.3,3.7,0.0,3
2017-02-24,2017-02-20,2017-02-01,,,,60.0,47.0,13.0,279.0,7.0,76.0,96.0,76.0,,126.0,85.0,34.0,51.0,85.0,11.0,74.0,6.0,394.0,189.0,205.0,127.0,27.0,156.0,115.0,41.0,-1.0,4.6,9.3,0.0,5.6,4
2017-02-25,2017-02-20,2017-02-01,,,,99.0,72.0,27.0,118.0,8.0,79.0,95.0,107.0,,74.0,228.0,92.0,136.0,148.0,56.0,92.0,26.0,236.0,84.0,152.0,143.0,49.0,99.0,77.0,22.0,-2.1,0.2,2.4,0.0,1.8,5
2017-02-26,2017-02-20,2017-02-01,,,,77.0,42.0,35.0,121.0,5.0,84.0,80.0,52.0,,45.0,205.0,77.0,128.0,101.0,40.0,61.0,14.0,168.0,78.0,90.0,109.0,35.0,74.0,60.0,14.0,-0.6,4.1,7.4,0.0,0.2,6
2017-02-27,2017-02-27,2017-02-01,,,,260.0,185.0,75.0,825.0,54.0,373.0,322.0,231.0,,290.0,703.0,292.0,411.0,492.0,186.0,306.0,44.0,1030.0,485.0,545.0,405.0,169.0,564.0,440.0,124.0,6.0,8.4,13.7,0.0,0.0,0
2017-02-28,2017-02-27,2017-02-01,,,,345.0,211.0,134.0,1031.0,53.0,472.0,365.0,306.0,,388.0,782.0,345.0,437.0,550.0,175.0,375.0,44.0,1339.0,583.0,756.0,563.0,200.0,731.0,581.0,150.0,4.0,7.8,12.9,7.5,0.0,1
2017-03-01,2017-02-27,2017-03-01,,,,223.0,138.0,85.0,974.0,38.0,377.0,308.0,276.0,,399.0,497.0,157.0,340.0,386.0,137.0,249.0,28.0,1301.0,606.0,695.0,414.0,136.0,606.0,472.0,134.0,4.5,6.1,8.5,0.2,0.0,2
2017-03-02,2017-02-27,2017-03-01,,,,193.0,131.0,62.0,993.0,36.0,315.0,285.0,265.0,,346.0,340.0,113.0,227.0,307.0,72.0,235.0,32.0,1206.0,562.0,644.0,394.0,95.0,556.0,418.0,138.0,0.2,4.1,10.6,6.8,0.0,3
2017-03-03,2017-02-27,2017-03-01,,,,252.0,165.0,87.0,971.0,27.0,370.0,315.0,313.0,,359.0,445.0,179.0,266.0,351.0,83.0,268.0,35.0,1327.0,613.0,714.0,425.0,149.0,603.0,459.0,144.0,1.9,4.1,7.9,0.4,0.0,4
2017-03-04,2017-02-27,2017-03-01,,,,575.0,359.0,216.0,1162.0,82.0,696.0,613.0,613.0,,608.0,2128.0,1071.0,1057.0,1522.0,714.0,808.0,492.0,1860.0,778.0,1082.0,1162.0,378.0,907.0,707.0,200.0,0.6,6.7,14.3,0.0,0.0,5
2017-03-05,2017-02-27,2017-03-01,,,,997.0,641.0,356.0,1540.0,172.0,956.0,831.0,797.0,,723.0,3598.0,1679.0,1919.0,2282.0,1048.0,1234.0,864.0,2627.0,1183.0,1444.0,1673.0,578.0,1168.0,952.0,216.0,7.0,10.5,15.8,10.5,0.0,6
2017-03-06,2017-03-06,2017-03-01,,,,152.0,90.0,62.0,590.0,19.0,202.0,210.0,187.0,,235.0,226.0,65.0,161.0,172.0,32.0,140.0,17.0,856.0,383.0,473.0,207.0,66.0,327.0,250.0,77.0,5.3,6.5,9.6,2.6,0.0,0
2017-03-07,2017-03-06,2017-03-01,,,,225.0,150.0,75.0,1064.0,37.0,396.0,322.0,317.0,,408.0,535.0,189.0,346.0,391.0,102.0,289.0,38.0,1417.0,656.0,761.0,444.0,136.0,712.0,530.0,182.0,3.3,4.8,6.7,0.6,0.0,1
2017-03-08,2017-03-06,2017-03-01,,,,258.0,154.0,104.0,1195.0,43.0,486.0,439.0,384.0,,512.0,604.0,216.0,388.0,456.0,131.0,325.0,37.0,1832.0,848.0,984.0,550.0,182.0,687.0,507.0,180.0,0.6,2.5,5.4,0.0,0.0,2
2017-03-09,2017-03-06,2017-03-01,,,,185.0,119.0,66.0,1083.0,41.0,384.0,349.0,324.0,,386.0,488.0,179.0,309.0,321.0,70.0,251.0,26.0,1423.0,696.0,727.0,432.0,127.0,665.0,509.0,156.0,-1.2,2.9,6.5,0.6,0.0,3
2017-03-10,2017-03-06,2017-03-01,,,,247.0,168.0,79.0,1073.0,53.0,436.0,405.0,385.0,,469.0,602.0,258.0,344.0,435.0,143.0,292.0,40.0,1645.0,756.0,889.0,543.0,163.0,691.0,499.0,192.0,2.5,4.5,6.2,0.0,0.0,4
2017-03-11,2017-03-06,2017-03-01,,,,230.0,141.0,89.0,574.0,51.0,272.0,329.0,367.0,,285.0,864.0,408.0,456.0,509.0,189.0,320.0,142.0,1051.0,470.0,581.0,522.0,146.0,442.0,334.0,108.0,0.9,3.7,5.5,0.0,0.0,5
2017-03-12,2017-03-06,2017-03-01,,,,376.0,226.0,150.0,602.0,44.0,333.0,298.0,289.0,,294.0,886.0,379.0,507.0,550.0,249.0,301.0,287.0,1064.0,471.0,593.0,548.0,212.0,478.0,357.0,121.0,3.0,4.3,6.4,0.0,0.0,6
2017-03-13,2017-03-13,2017-03-01,,,,300.0,197.0,103.0,1284.0,64.0,451.0,432.0,369.0,,513.0,612.0,223.0,389.0,506.0,143.0,363.0,61.0,1834.0,850.0,984.0,614.0,194.0,822.0,625.0,197.0,2.7,4.1,6.1,0.0,0.0,0
2017-03-14,2017-03-13,2017-03-01,,,,415.0,253.0,162.0,1661.0,85.0,699.0,613.0,558.0,,634.0,996.0,406.0,590.0,787.0,257.0,530.0,109.0,2220.0,1035.0,1185.0,855.0,253.0,1139.0,843.0,296.0,2.6,4.6,8.7,0.0,0.0,1
2017-03-15,2017-03-13,2017-03-01,,,,298.0,185.0,113.0,1409.0,54.0,462.0,518.0,492.0,,590.0,709.0,275.0,434.0,565.0,169.0,396.0,85.0,1975.0,917.0,1058.0,677.0,176.0,945.0,674.0,271.0,0.5,6.5,12.0,0.0,0.0,2
2017-03-16,2017-03-13,2017-03-01,,,,330.0,222.0,108.0,1496.0,56.0,549.0,583.0,512.0,,577.0,717.0,277.0,440.0,573.0,169.0,404.0,92.0,2191.0,1013.0,1178.0,732.0,195.0,1029.0,748.0,281.0,3.1,5.1,9.9,0.0,0.0,3
2017-03-17,2017-03-13,2017-03-01,,,,305.0,211.0,94.0,1232.0,54.0,494.0,454.0,419.0,,506.0,681.0,277.0,404.0,529.0,167.0,362.0,102.0,1861.0,896.0,965.0,636.0,178.0,855.0,632.0,223.0,-2.3,5.0,11.7,2.6,0.0,4
2017-03-18,2017-03-13,2017-03-01,,,,119.0,79.0,40.0,326.0,23.0,134.0,162.0,178.0,,159.0,316.0,145.0,171.0,201.0,68.0,133.0,65.0,479.0,213.0,266.0,221.0,68.0,231.0,177.0,54.0,1.5,4.0,7.7,6.3,0.0,5
2017-03-19,2017-03-13,2017-03-01,,,,144.0,88.0,56.0,301.0,11.0,177.0,153.0,163.0,,151.0,384.0,166.0,218.0,232.0,85.0,147.0,54.0,630.0,281.0,349.0,263.0,65.0,250.0,182.0,68.0,2.1,3.7,6.4,0.0,2.1,6
2017-03-20,2017-03-20,2017-03-01,,,,213.0,139.0,74.0,1068.0,65.0,343.0,322.0,316.0,,418.0,479.0,194.0,285.0,360.0,88.0,272.0,29.0,1494.0,717.0,777.0,471.0,161.0,653.0,486.0,167.0,0.2,5.1,10.5,0.3,0.0,0
2017-03-21,2017-03-20,2017-03-01,,,,398.0,241.0,157.0,1566.0,81.0,674.0,589.0,508.0,,645.0,993.0,384.0,609.0,637.0,157.0,480.0,124.0,2206.0,1011.0,1195.0,754.0,259.0,1045.0,782.0,263.0,7.9,10.6,13.3,0.8,0.0,1
2017-03-22,2017-03-20,2017-03-01,,,,273.0,180.0,93.0,1184.0,68.0,413.0,400.0,402.0,,514.0,626.0,251.0,375.0,446.0,118.0,328.0,42.0,1768.0,824.0,944.0,553.0,226.0,769.0,568.0,201.0,4.5,6.6,10.8,1.2,0.0,2
2017-03-23,2017-03-20,2017-03-01,,,,338.0,211.0,127.0,1558.0,67.0,541.0,552.0,438.0,,593.0,714.0,260.0,454.0,475.0,90.0,385.0,60.0,2054.0,981.0,1073.0,778.0,195.0,995.0,731.0,264.0,0.8,5.9,10.9,2.4,0.0,3
2017-03-24,2017-03-20,2017-03-01,,,,474.0,324.0,150.0,1751.0,89.0,719.0,635.0,643.0,,722.0,1148.0,483.0,665.0,652.0,102.0,550.0,152.0,2486.0,1193.0,1293.0,985.0,299.0,1187.0,869.0,318.0,4.1,7.1,12.2,0.0,0.0,4
2017-03-25,2017-03-20,2017-03-01,,,,509.0,319.0,190.0,813.0,81.0,609.0,598.0,514.0,,481.0,1184.0,554.0,630.0,860.0,259.0,601.0,367.0,1563.0,717.0,846.0,823.0,259.0,611.0,467.0,144.0,-0.8,4.3,9.1,0.0,0.0,5
2017-03-26,2017-03-20,2017-03-01,,,,818.0,481.0,337.0,1245.0,134.0,775.0,714.0,679.0,,744.0,1974.0,719.0,1255.0,1231.0,360.0,871.0,723.0,2123.0,901.0,1222.0,1371.0,496.0,1015.0,813.0,202.0,1.1,4.6,9.6,0.0,0.0,6
2017-03-27,2017-03-27,2017-03-01,,,,937.0,568.0,369.0,2623.0,142.0,1005.0,994.0,921.0,,958.0,1229.0,236.0,993.0,1011.0,115.0,896.0,372.0,3564.0,1609.0,1955.0,1484.0,455.0,1829.0,1337.0,492.0,4.3,10.1,16.4,0.0,0.0,0
2017-03-28,2017-03-27,2017-03-01,,,,985.0,632.0,353.0,2919.0,154.0,1255.0,1157.0,966.0,,1122.0,1634.0,400.0,1234.0,1306.0,174.0,1132.0,385.0,3882.0,1790.0,2092.0,1690.0,598.0,2074.0,1612.0,462.0,6.7,10.7,16.0,0.0,0.0,1
2017-03-29,2017-03-27,2017-03-01,,,,454.0,265.0,189.0,1992.0,79.0,732.0,673.0,626.0,,703.0,814.0,271.0,543.0,662.0,143.0,519.0,100.0,2717.0,1226.0,1491.0,964.0,263.0,1348.0,985.0,363.0,2.9,10.0,17.3,1.5,0.0,2
2017-03-30,2017-03-27,2017-03-01,,,,524.0,337.0,187.0,1899.0,86.0,732.0,686.0,607.0,,709.0,870.0,238.0,632.0,641.0,103.0,538.0,130.0,2736.0,1275.0,1461.0,897.0,284.0,1344.0,999.0,345.0,5.8,7.7,10.2,0.1,0.0,3
2017-03-31,2017-03-27,2017-03-01,,,,1056.0,663.0,393.0,2698.0,162.0,1213.0,1069.0,1072.0,,1052.0,1526.0,369.0,1157.0,1336.0,125.0,1211.0,450.0,4008.0,1851.0,2157.0,1604.0,566.0,1864.0,1399.0,465.0,7.7,14.2,20.6,0.0,0.0,4
2017-04-01,2017-03-27,2017-04-01,,,,2085.0,1310.0,775.0,3373.0,391.0,2031.0,1825.0,1814.0,,1356.0,4834.0,681.0,4153.0,4057.0,309.0,3748.0,2193.0,5564.0,2340.0,3224.0,3818.0,1122.0,2690.0,2234.0,456.0,7.7,14.2,22.6,0.0,0.0,5
2017-04-02,2017-03-27,2017-04-01,,,,2364.0,1505.0,859.0,3833.0,413.0,2178.0,2217.0,1807.0,,1575.0,6289.0,899.0,5390.0,4709.0,438.0,4271.0,2971.0,5923.0,2509.0,3414.0,4898.0,1480.0,3115.0,2608.0,507.0,7.2,15.5,24.3,0.0,0.0,6
2017-04-03,2017-04-03,2017-04-01,,,,1038.0,657.0,381.0,3195.0,217.0,1326.0,1305.0,1098.0,,1238.0,1396.0,230.0,1166.0,1230.0,97.0,1133.0,332.0,4531.0,2083.0,2448.0,1806.0,621.0,2372.0,1805.0,567.0,6.8,16.2,18.8,0.0,0.0,0
2017-04-04,2017-04-03,2017-04-01,,,,1418.0,896.0,522.0,3821.0,233.0,1615.0,1563.0,1276.0,,1369.0,1972.0,397.0,1575.0,1731.0,174.0,1557.0,579.0,5268.0,2410.0,2858.0,2182.0,738.0,2890.0,2211.0,679.0,7.1,11.8,19.4,0.0,0.0,1
2017-04-05,2017-04-03,2017-04-01,,,,1066.0,688.0,378.0,3391.0,167.0,1380.0,1364.0,1210.0,,1214.0,1577.0,309.0,1268.0,1313.0,142.0,1171.0,430.0,4742.0,2163.0,2579.0,1914.0,610.0,2499.0,1893.0,606.0,6.3,13.4,20.4,2.3,0.0,2
2017-04-06,2017-04-03,2017-04-01,,,,259.0,164.0,95.0,1528.0,36.0,471.0,493.0,456.0,,464.0,611.0,271.0,340.0,439.0,110.0,329.0,35.0,1669.0,767.0,902.0,656.0,160.0,945.0,681.0,264.0,3.5,13.3,12.5,5.0,0.0,3
2017-04-07,2017-04-03,2017-04-01,,,,427.0,290.0,137.0,1768.0,77.0,638.0,628.0,646.0,,632.0,847.0,408.0,439.0,594.0,135.0,459.0,86.0,2536.0,1155.0,1381.0,768.0,232.0,1225.0,896.0,329.0,2.1,5.8,8.0,0.0,0.0,4
2017-04-08,2017-04-03,2017-04-01,,,,1000.0,613.0,387.0,1977.0,184.0,1086.0,961.0,1062.0,,931.0,1996.0,533.0,1463.0,1440.0,210.0,1230.0,811.0,3184.0,1336.0,1848.0,1793.0,582.0,1530.0,1202.0,328.0,5.3,5.5,13.9,0.0,0.0,5
2017-04-09,2017-04-03,2017-04-01,,,,645.0,413.0,232.0,1204.0,110.0,705.0,622.0,676.0,,617.0,1667.0,661.0,1006.0,1008.0,286.0,722.0,487.0,1896.0,867.0,1029.0,1108.0,418.0,990.0,775.0,215.0,1.2,9.3,11.6,0.0,0.0,6
2017-04-10,2017-04-10,2017-04-01,,,,1526.0,975.0,551.0,4085.0,274.0,1874.0,1641.0,1403.0,,1543.0,2246.0,270.0,1976.0,2065.0,113.0,1952.0,656.0,5660.0,2549.0,3111.0,2388.0,795.0,2926.0,2260.0,666.0,1.8,8.2,21.1,0.0,0.0,0
2017-04-11,2017-04-10,2017-04-01,,,,508.0,330.0,178.0,2274.0,83.0,879.0,752.0,665.0,,805.0,1023.0,452.0,571.0,845.0,192.0,653.0,105.0,3109.0,1425.0,1684.0,1039.0,277.0,1496.0,1100.0,396.0,5.6,13.0,17.3,0.3,0.0,1
2017-04-12,2017-04-10,2017-04-01,,,,279.0,181.0,98.0,1391.0,50.0,450.0,439.0,411.0,,431.0,564.0,322.0,242.0,481.0,146.0,335.0,24.0,1567.0,727.0,840.0,526.0,129.0,954.0,698.0,256.0,2.2,7.1,8.0,6.2,0.0,2
2017-04-13,2017-04-10,2017-04-01,,,,249.0,179.0,70.0,1016.0,36.0,362.0,383.0,364.0,,430.0,539.0,280.0,259.0,363.0,119.0,244.0,33.0,1448.0,693.0,755.0,392.0,132.0,789.0,608.0,181.0,5.8,6.0,11.1,1.6,0.0,3
2017-04-14,2017-04-10,2017-04-01,,,,210.0,117.0,93.0,724.0,25.0,282.0,309.0,310.0,,400.0,658.0,481.0,177.0,315.0,135.0,180.0,20.0,1131.0,522.0,609.0,324.0,103.0,522.0,366.0,156.0,4.4,7.7,9.7,0.6,0.0,4
2017-04-15,2017-04-10,2017-04-01,,,,169.0,101.0,68.0,297.0,42.0,177.0,205.0,274.0,,163.0,837.0,588.0,249.0,380.0,223.0,157.0,94.0,514.0,209.0,305.0,305.0,116.0,263.0,206.0,57.0,5.3,6.7,11.4,1.9,0.0,5
2017-04-16,2017-04-10,2017-04-01,,,,146.0,82.0,64.0,174.0,24.0,106.0,126.0,118.0,,91.0,942.0,747.0,195.0,426.0,293.0,133.0,65.0,338.0,135.0,203.0,186.0,94.0,203.0,157.0,46.0,2.6,8.3,9.0,0.4,0.0,6
2017-04-17,2017-04-17,2017-04-01,,,,423.0,275.0,148.0,507.0,91.0,420.0,285.0,276.0,,285.0,937.0,262.0,675.0,505.0,103.0,402.0,342.0,821.0,353.0,468.0,604.0,250.0,592.0,477.0,115.0,-2.7,3.3,8.4,0.0,1.8,0
2017-04-18,2017-04-17,2017-04-01,,,,210.0,134.0,76.0,736.0,46.0,240.0,351.0,355.0,,375.0,715.0,466.0,249.0,410.0,176.0,234.0,52.0,1170.0,541.0,629.0,446.0,155.0,500.0,362.0,138.0,0.1,3.1,5.4,0.0,0.1,1
2017-04-19,2017-04-17,2017-04-01,,,,360.0,243.0,117.0,1490.0,67.0,573.0,566.0,499.0,,636.0,772.0,331.0,441.0,556.0,145.0,411.0,113.0,2079.0,958.0,1121.0,726.0,187.0,991.0,763.0,228.0,0.7,4.1,8.2,0.0,0.0,2
2017-04-20,2017-04-17,2017-04-01,,,,479.0,300.0,179.0,1782.0,95.0,673.0,662.0,600.0,,702.0,859.0,294.0,565.0,630.0,113.0,517.0,123.0,2457.0,1133.0,1324.0,903.0,259.0,1190.0,930.0,260.0,1.7,3.5,6.9,0.0,0.0,3
2017-04-21,2017-04-17,2017-04-01,,,,355.0,237.0,118.0,1662.0,61.0,533.0,548.0,530.0,,668.0,957.0,519.0,438.0,604.0,128.0,476.0,115.0,2292.0,1158.0,1134.0,736.0,201.0,1070.0,803.0,267.0,-2.6,6.0,10.1,1.5,0.0,4
2017-04-22,2017-04-17,2017-04-01,,,,351.0,229.0,122.0,770.0,42.0,640.0,383.0,465.0,,399.0,1255.0,750.0,505.0,667.0,280.0,387.0,171.0,1337.0,599.0,738.0,616.0,176.0,645.0,503.0,142.0,5.4,7.0,10.1,0.0,0.0,5
2017-04-23,2017-04-17,2017-04-01,,,,509.0,341.0,168.0,863.0,68.0,619.0,468.0,493.0,,448.0,1596.0,958.0,638.0,910.0,388.0,522.0,329.0,1490.0,643.0,847.0,813.0,248.0,720.0,567.0,153.0,1.6,4.8,10.2,0.0,0.6,6
2017-04-24,2017-04-24,2017-04-01,,,,513.0,339.0,174.0,2109.0,107.0,809.0,737.0,706.0,,807.0,890.0,289.0,601.0,737.0,109.0,628.0,131.0,2775.0,1256.0,1519.0,973.0,316.0,1413.0,1092.0,321.0,1.5,5.8,9.9,0.0,0.0,0
2017-04-25,2017-04-24,2017-04-01,,,,649.0,419.0,230.0,2469.0,122.0,898.0,856.0,762.0,,894.0,1336.0,529.0,807.0,940.0,180.0,760.0,217.0,3345.0,1475.0,1870.0,1194.0,360.0,1731.0,1269.0,462.0,4.8,11.1,18.6,3.5,0.0,1
2017-04-26,2017-04-24,2017-04-01,,,,188.0,127.0,61.0,1179.0,61.0,323.0,359.0,346.0,,406.0,631.0,388.0,243.0,392.0,145.0,247.0,13.0,1391.0,657.0,734.0,440.0,121.0,838.0,618.0,220.0,4.7,5.5,11.1,5.7,0.0,2
2017-04-27,2017-04-24,2017-04-01,,,,279.0,180.0,99.0,1527.0,91.0,492.0,512.0,447.0,,587.0,715.0,325.0,390.0,476.0,111.0,365.0,52.0,1977.0,880.0,1097.0,621.0,187.0,1055.0,787.0,268.0,3.0,4.9,6.8,6.2,0.0,3
2017-04-28,2017-04-24,2017-04-01,,,,105.0,72.0,33.0,604.0,19.0,163.0,252.0,236.0,,221.0,681.0,558.0,123.0,266.0,138.0,128.0,8.0,736.0,338.0,398.0,238.0,53.0,412.0,295.0,117.0,4.6,5.2,6.6,10.6,0.0,4
2017-04-29,2017-04-24,2017-04-01,,,,446.0,271.0,175.0,757.0,98.0,376.0,398.0,417.0,,413.0,1372.0,784.0,588.0,647.0,258.0,389.0,198.0,1323.0,600.0,723.0,722.0,232.0,660.0,509.0,151.0,3.7,7.0,12.0,0.0,0.0,5
2017-04-30,2017-04-24,2017-04-01,,,,570.0,352.0,218.0,1005.0,110.0,648.0,599.0,626.0,,530.0,1983.0,1017.0,966.0,1077.0,366.0,711.0,489.0,1673.0,742.0,931.0,1031.0,359.0,827.0,652.0,175.0,4.0,7.0,10.1,0.0,0.0,6
2017-05-01,2017-05-01,2017-05-01,,,,1226.0,766.0,460.0,1966.0,260.0,1472.0,1139.0,955.0,,1022.0,2827.0,334.0,2493.0,2043.0,109.0,1934.0,1325.0,2981.0,1278.0,1703.0,2448.0,790.0,1710.0,1447.0,263.0,5.4,7.0,13.9,0.0,0.0,0
